item_code,item_description,supplier_name,code
LAF 431545 R3.0 ,175mm Tontine Insuloft Poly Batts 1160x430        ,PLASTAMASTA,49010
LAF 431546 R3.0 ,175mm Tontine Insuloft Poly Batts 1160x580        ,PLASTAMASTA,49010
LAF 431565,R3.5 Polly Batts 190mm 1160x580 (6.1m2)           ,PLASTAMASTA,49010
LAF 431568,Tontine Ceiling Baffle 1200x600x100mm (9.6Lm)     ,PLASTAMASTA,49010
LAF 431569 R2.0 ,90mm Tontine Sound Batts 1160x430                 ,PLASTAMASTA,49010
LAF 431610 R2.0 ,90mm Tontine Sound Batts 1160x580                 ,PLASTAMASTA,49010
LAF 43215,75mm CSR Partition Batts 2700 x 450               ,PLASTAMASTA,49010
LAF 433062,SEE LIST FOR NEW CODE                             ,PLASTAMASTA,16010
LAF 433063,SEE LIST FOR NEW CODE                             ,PLASTAMASTA,16010
LAF 433064,SEE LIST FOR NEW CODE                             ,PLASTAMASTA,16010
LAF 433217 ,30mm Tontine Partition Blkt 24.3m x 610mm         ,PLASTAMASTA,49010
LAF 433218 ,30mm Tontine Partition Blkt 24.3m x 450mm         ,PLASTAMASTA,49010
LAF 433495,USE - LAF AT76-050-30                             ,PLASTAMASTA,16010
LAF 433513 TSB3 ,55-60mm Tontine Partition Blkt 32.4m x 450mm      ,PLASTAMASTA,49010
LAF 433561,TSB3 Tontine Sound Blkt 16.2mx610mmx2 (19.76m2)   ,PLASTAMASTA,49010
LAF 433562 TSB3 ,55-60mm Tontine Partition Blkt 32.4m x 610mm      ,PLASTAMASTA,49010
LAF 433690 TSB4 ,65-70mm Tontine Partition Blkt 32.4m x 450mm      ,PLASTAMASTA,49010
LAF 433742 TSB4 ,65-70mm Tontine Partition Blkt 32.4m x 610mm      ,PLASTAMASTA,49010
LAF 433813 TSB5 ,80-85mm Tontine Partition Blkt 27m x 450mm        ,PLASTAMASTA,49010
LAF 433832 TSB5 ,80-85mm Tontine Partition Blkt 27m x 610mm        ,PLASTAMASTA,49010
LAF 433885,TSB6 Tontine Sound Blkt 10.8mx610mmx2 (13.18m2)   ,PLASTAMASTA,49010
LAF 434612,50mm Acoustisorb 1 10mx600mm                      ,PLASTAMASTA,49010
LAF 434625,50mm Accoustisorb 1200x10m                        ,PLASTAMASTA,49010
LAF 434632,25mm Acoustisorb 2 1200 15m Roll                  ,PLASTAMASTA,49010
LAF 434638,25mm Acoustisorb2 2400x1200x10 shts (28.8m2)      ,PLASTAMASTA,49010
LAF 434645,50mm Acoustisorb 2 2400x1200                      ,PLASTAMASTA,49010
LAF 434649,50mm Acoustisorb2 1200mmx8m (9.6m2)               ,PLASTAMASTA,49010
LAF 434651,Acoustisorb 2 - 15cm x 8m                         ,PLASTAMASTA,49010
LAF 434660,75mm Acoustisorb 2 2400 x 1200                    ,PLASTAMASTA,49010
LAF 434680,100mm Acoustisorb 2 2400 x 1200                   ,PLASTAMASTA,49010
LAF 434688,100mm Acoustisorb3 2400x1200x3 (8.64m2)           ,PLASTAMASTA,49010
LAF 435043,50mm NOVA Poly 610mm x 10m 2 rolls                ,PLASTAMASTA,49010
LAF 435046,75mm NOVA Poly 610mm x 10m 2 rolls                ,PLASTAMASTA,49010
LAF 435055,100mm NOVA Poly 610mm x 7m x 2 rolls (8.54m2)     ,PLASTAMASTA,49010
LAF 439568,Perforated Foil Face 2400 x 1200                  ,PLASTAMASTA,49010
LAF 439572 PERF FOIL,75mm Acoustisorb 2 2400 x 1200                    ,PLASTAMASTA,49010
LAF 439576,25mm Acoustisorb3 2400 x 1200 x 10                ,PLASTAMASTA,49010
LAF 439585,25mm Acoustisorb3 Perf Foil                       ,PLASTAMASTA,49010
LAF 456151,SEE LIST FOR NEW CODE                             ,PLASTAMASTA,16010
LAF 45MMCHIP,45mm Chipboard Screws                             ,PLASTAMASTA,13010
LAF 45MMGYP,45mm Gypsum S Point Screws                        ,PLASTAMASTA,13010
LAF 45MMGYPDP,45mm Gypsum Drill Point Screws                    ,PLASTAMASTA,13010
LAF 45MMVILLADP,45mm Villaboard Drill Point Screws                ,PLASTAMASTA,13010
LAF 46-450,Straight Trowel - 450mm                           ,PLASTAMASTA,67010
LAF 46-600,Straight Trowel 600mm                             ,PLASTAMASTA,67040
LAF 46565,Mudslinger 760mm Mixer                            ,PLASTAMASTA,67010
LAF 468929,19mm Thermatex Acoustic Medical Tile 1200x600 8/bx,PLASTAMASTA,19010
LAF 468930,Thermatex Acoustic Medical 600x600 - 10/box       ,PLASTAMASTA,19010
LAF 480003,Swibo Knife                                       ,PLASTAMASTA,67040
LAF 480018,Swibo Sharpener                                   ,PLASTAMASTA,67040
LAF 50 UNISEAL ADH,Uniseal 6mm x 50mm Roll                           ,PLASTAMASTA,10080
LAF 50626,.26 Yellow Charges                                ,PLASTAMASTA,13010
LAF 5065,75mm Wallboard Pro Joint Knife - Splayed          ,PLASTAMASTA,67040
LAF 5070,100mm Wallboard Pro Joint Knife                   ,PLASTAMASTA,67040
LAF 508380,VENTATEC Seismic 600 Cross Tee 24mmx38mm T-Bar 600,PLASTAMASTA,16020
LAF 508381,VENTATEC Seismic 1200 Cross Tee 24mm x 38mm T-Bar ,PLASTAMASTA,16020
LAF 508382,VENTATEX Seismic Main Runner 24mmx38mm T-Bar 3600 ,PLASTAMASTA,16020
LAF 50MMCHIP,50mm Chipboard Needle Point C3 Screws             ,PLASTAMASTA,13010
LAF 50MMCLOUTS,50mm Galvenised Clouts @ 2.5kg                    ,PLASTAMASTA,13010
LAF 50MMGALV25KG,50mm Galvenised Clouts @ 25kg                     ,PLASTAMASTA,13010
LAF 50MMGYP,50mm Gyprock S Point Screws (1000)                ,PLASTAMASTA,13010
LAF 50MMGYP500,50mm Gyprock S Point Screws  (500)                ,PLASTAMASTA,13010
LAF 50MMGYPDP500,50mm Bugle Drill Point Screws (500)               ,PLASTAMASTA,13010
LAF 511713,Thermatex dB Acoustic 24mm Medical 600x600 8/box  ,PLASTAMASTA,19010
LAF 5136,MastaGrip Stud Adhesive                           ,PLASTAMASTA,10080
LAF 5150,Roll of Plastic Sheet (200lm)                     ,PLASTAMASTA,67010
LAF 5536CO,55mm Cornice @ 3600mm                             ,PLASTAMASTA,10010
LAF 56D150G,To suit Porta Cable Electric Sander (150 Grade)   ,PLASTAMASTA,67040
LAF 57030,Rondo CH55 64mm Shaftwall Stud @ 3000mm           ,PLASTAMASTA,16010
LAF 57430,Rondo E55 64mm Shaftwall Stud @ 3000mm            ,PLASTAMASTA,16010
LAF 57830,Rondo J80 64mm Shaftwall J Runner @ 3000mm        ,PLASTAMASTA,16010
LAF 578853,SEE LIST FOR NEW CODE                             ,PLASTAMASTA,16010
LAF 57930,Rondo 64mm Deflection Head Track 0.80BMT 75x50    ,PLASTAMASTA,16010
LAF 5806BSP,HardiBlade 184x2.2x20mm                           ,PLASTAMASTA,67010
LAF 59041,Star 1200 x 600 tile 15mm AMF                     ,PLASTAMASTA,19010
LAF 59062,Mercure Ceiling Til 15mm 1200x600 (10/bx)         ,PLASTAMASTA,19010
LAF 5SD 150,Sanding Disc/Pad 150grit                          ,PLASTAMASTA,67010
LAF 5SD 180,PLS USE SP-180                                    ,PLASTAMASTA,67010
LAF 5SD 220,220G Velcro Super Disc/Pads                       ,PLASTAMASTA,67010
LAF 6 TONNE TRUCK,6 Tonne Truck Delivery                            ,PLASTAMASTA,73010
LAF 606002,50mm 11kg R1.2 Ecowool Part batt 1200x450 (15.12m2,PLASTAMASTA,49010
LAF 606005,50mm 11kg R1.2 Ecowool Partition Batt 1200x600    ,PLASTAMASTA,49010
LAF 606010,75mm 11kg R1.8 Ecowool Part Batt 1200x450 (10.8m2),PLASTAMASTA,49010
LAF 606013,75mm 11kg R1.8 Ecowool Part Batt 1200x600 (14.4m2),PLASTAMASTA,49010
LAF 606032,75mm 14kg R1.9 Ecowool Part Batt 1200x600 (10.8m2),PLASTAMASTA,49010
LAF 606036,90mm 14kg R2.2 Ecowool Part. Batt 1200x600 (8.64m2,PLASTAMASTA,49010
LAF 616002,25mm R0.7 Ecowool24 18900x600 (22.68m2)           ,PLASTAMASTA,49010
LAF 622456,VENTATEC NF Main Tee Main Runner Wht 3600x0.4mm 20,PLASTAMASTA,16010
LAF 622458,VENTATEC Cross Tee Wh 1200x0.4mm (60/bx)          ,PLASTAMASTA,16010
LAF 623346,VENTATEC Wall Angle Wht 3600 L19/24 (25/bx)       ,PLASTAMASTA,16010
LAF 627-12,Dust Mask - (P2 Aust Std) C/W                     ,PLASTAMASTA,76010
LAF 636389,Stratopanel UFF 8/15/20R Random Plus12.5x1200x2000,PLASTAMASTA,34010
LAF 636393,Stratopanel UFF 12/25R Std Circular 12.5x1200x2000,PLASTAMASTA,10010
LAF 651230FB,USE 651236FB                                      ,PLASTAMASTA,10010
LAF 651236FB,6.5mm Curveshield 3600x1200                       ,PLASTAMASTA,10010
LAF 65123FB,USE 651236FB                                      ,PLASTAMASTA,10010
LAF 65MMGYP,65mm Gyprock S Point Screws                       ,PLASTAMASTA,13010
LAF 672573,50mm R1.5 Earthwool 32kg 7.2m x 600mm             ,PLASTAMASTA,49010
LAF 6843,Makita Autofeed Screwdrive 470                    ,PLASTAMASTA,13010
LAF 6MMVINYL,Ceiling Tiles 1193x593                            ,PLASTAMASTA,19020
LAF 6X75 UNISEAL ,Uniseal 6mm x 75mm  15.5m Roll                    ,PLASTAMASTA,10080
LAF 700-5,Heavy Duty Blades Pack of 5                       ,PLASTAMASTA,67040
LAF 72-0903S,19mm 2 Way Int. 90' Single                        ,PLASTAMASTA,16050
LAF 72-0904S,19mm 3 Way Ext 90' Single                         ,PLASTAMASTA,16050
LAF 72-0905S,3 Way Internal 90 degrees                         ,PLASTAMASTA,16050
LAF 72-0911S,19mm 3 way Ext. 45' Single                        ,PLASTAMASTA,16050
LAF 72-0912S,19mm 2 Way Int 45' Single                         ,PLASTAMASTA,16050
LAF 72-0917S,Trimtex Bull Adapter                              ,PLASTAMASTA,16050
LAF 72-0921S,10mm 135' Splayed 3 Way Cnr Piece                 ,PLASTAMASTA,16050
LAF 72-0922,Trmtex Mitre Marker                               ,PLASTAMASTA,67010
LAF 72-0923S,10mm Bullnose 3 Way Cnr                           ,PLASTAMASTA,16050
LAF 72-0924,10mm Bullnose Splicer                             ,PLASTAMASTA,16050
LAF 72-0925S,19mm Radius Bullnose Splicer                      ,PLASTAMASTA,16050
LAF 72-0929S,Bullnose Cleaning Tool                            ,PLASTAMASTA,67040
LAF 72-0932S,19mm Bullnose Mitre Marker                        ,PLASTAMASTA,16050
LAF 72-093V,6mm Expansion Joint 3000                          ,PLASTAMASTA,16050
LAF 72-1010,Trimtex 10mm J Bead 3000                          ,PLASTAMASTA,16050
LAF 72-1710S,13mm Mud on J Bead                                ,PLASTAMASTA,16050
LAF 72-2710,PVC Hideaway Expansion Joint 3000                 ,PLASTAMASTA,16050
LAF 72-3206S,10mm L Bead 3000                                  ,PLASTAMASTA,16050
LAF 72-3210S,13mm L Bead 3000                                  ,PLASTAMASTA,16050
LAF 72-3299S,13mm & 16mm Archway L Bead 3000 (50pb)            ,PLASTAMASTA,16050
LAF 72-35008,10mm Bullnose @ 2400                              ,PLASTAMASTA,16050
LAF 72-35010,10mm Oversize Bullnose 3000                       ,PLASTAMASTA,16050
LAF 72-35020S,10mm PVC Bullnose Archbead 3000                   ,PLASTAMASTA,16050
LAF 72-35028S,10mm PVC Bullnose Archbead 2400                   ,PLASTAMASTA,16050
LAF 72-35030S,10mm Bullnose 135' Ext 3000                       ,PLASTAMASTA,16050
LAF 72-3510S,25mm O/S PVC L Bead 3000 (50pb)                   ,PLASTAMASTA,16050
LAF 72-3610S,32mm O/S PVC L Bead 3000                          ,PLASTAMASTA,16050
LAF 72-3611S,68 & 53mm PVC O/S L Bead 3000                     ,PLASTAMASTA,16050
LAF 72-3710,80mm Super L Bead 3000                            ,PLASTAMASTA,16050
LAF 72-3810S,80mm Super L Archway 3000 (30pb)                  ,PLASTAMASTA,16050
LAF 72-3850S,Giant L Bead 3000                                 ,PLASTAMASTA,16050
LAF 72-3860S,Giant Arch L Bead 3000                            ,PLASTAMASTA,16050
LAF 72-3910 ,Finish Trim For Super & Giant L Bead              ,PLASTAMASTA,16050
LAF 72-4008S,90' Ext Corner Low Profile 2400                   ,PLASTAMASTA,16050
LAF 72-4010S,90' Ext Corner 3000 Low Profile                   ,PLASTAMASTA,16050
LAF 72-4108S ,32mm CNR Bead Archway 2400 Low Profile            ,PLASTAMASTA,16050
LAF 72-4110S,Archway Cnr Bead 90' 3000                         ,PLASTAMASTA,16050
LAF 72-4150,USE LAF SFA-50                                    ,PLASTAMASTA,16050
LAF 72-4210S,Trimtex Ext. 135 Degree 3000                      ,PLASTAMASTA,16050
LAF 72-4308S,Adj Inside 90'-135' 2400                          ,PLASTAMASTA,16050
LAF 72-4310S,Adj. Inside 90' - 135' 3000                       ,PLASTAMASTA,16050
LAF 72-4320B,Trimtexc Magic Corner 90' Ext                     ,PLASTAMASTA,16050
LAF 72-4320S,Trimtex Magic Corner 90' Ext to 90' Int - 1m Lengt,PLASTAMASTA,16050
LAF 72-4325B,Magic CNR 90 Ext                                  ,PLASTAMASTA,16050
LAF 72-4325S,Magic Corner 90' Ext to 90' Int 1m                ,PLASTAMASTA,16050
LAF 72-4350S,Trimtex 90' Internal 3000                         ,PLASTAMASTA,16050
LAF 72-4883,89mm Fast Cap @ 3000                              ,PLASTAMASTA,16050
LAF 72-5110,13x13 Reveal Bead @ 3000                          ,PLASTAMASTA,16050
LAF 72-5150,6x6 Reveal Bead @ 3000                            ,PLASTAMASTA,16050
LAF 72-5330,10mm Flexible Shadow Bead 3000                    ,PLASTAMASTA,16050
LAF 72-5380T,USE 72-5520T                                      ,PLASTAMASTA,16050
LAF 72-5390T,6mm Tearaway Shadow Bead                          ,PLASTAMASTA,16050
LAF 72-5510S,13mm Shadowline 3000                              ,PLASTAMASTA,16050
LAF 72-5520T,10mm Shadow Tearaway Bead 3000                    ,PLASTAMASTA,16050
LAF 72-5550T,10mm Flexible Shadow Bead @ 3000lg                ,PLASTAMASTA,16050
LAF 72-6010S,Trimtex Slimlime Corner Bead 3.0m                 ,PLASTAMASTA,16050
LAF 72-6110S,Trimtex SL Archway Cnr Bead 3000                  ,PLASTAMASTA,16050
LAF 72-7008S,19mm Ext Bullnose 90' 2400                        ,PLASTAMASTA,16050
LAF 72-7010S,19mm Ext Bullnose 90' 3000                        ,PLASTAMASTA,16050
LAF 72-7108S,19mm Bullnose Arhway 90' 2400                     ,PLASTAMASTA,16050
LAF 72-7110S,19mm Bullnose Archway 90' 3000                    ,PLASTAMASTA,16050
LAF 72-7210S,19mm Int Bullnose 90' 3000                        ,PLASTAMASTA,16050
LAF 72-7308S,19mm Ext Bullnose 45' single splayed 2400         ,PLASTAMASTA,16050
LAF 72-7310S,19mm Ext Bullnose 45' Single Splayed 3000         ,PLASTAMASTA,16050
LAF 72-7610,19mm Super L Bullnose                             ,PLASTAMASTA,16050
LAF 72-7760S,19mm Giant L Bead                                 ,PLASTAMASTA,16050
LAF 72-8158S,Flexible Grid Angle                               ,PLASTAMASTA,16050
LAF 72-8250S,Trimtex Drive in Bead                             ,PLASTAMASTA,16050
LAF 72-847,Trimtex Adhesive Spray 467g (12/bx)               ,PLASTAMASTA,10080
LAF 72-848,Citrus Cleaner                                    ,PLASTAMASTA,67010
LAF 72-881S,Sanding Sponge Pad for Bullnose                   ,PLASTAMASTA,67010
LAF 72-885,Sanding Block Dual Angled Trim-Tex                ,PLASTAMASTA,67040
LAF 72-886,Trimtex Cnr Off Sand Block (100/Box)              ,PLASTAMASTA,67010
LAF 72-9000S,Flat Tearaway L Bead 3000 (Bx Qty-50)             ,PLASTAMASTA,16050
LAF 72-9002S,6mm Tearaway L Bead 3000                          ,PLASTAMASTA,16050
LAF 72-9004S,10mm Tearaway L Bead 3000                         ,PLASTAMASTA,16050
LAF 72-9010S,13mm Tearaway L Bead 3000 (Bx50)                  ,PLASTAMASTA,16050
LAF 72-9210,10mm Super Seal L Bead 3000                       ,PLASTAMASTA,16050
LAF 72-9220,Trim-Tex Wall Mounterd Deflection Bead @ 3.0mtr   ,PLASTAMASTA,16050
LAF 72-AS3288S,13mm Archway Architectural L Bead 3000            ,PLASTAMASTA,16050
LAF 72-AS3299S,Trimtex  Archway Arch L Bead suit 16mm @ 3000mm   ,PLASTAMASTA,16050
LAF 72-AS3510S,TrimTex 25mm Architectural Oversize L Bead @ 3000 ,PLASTAMASTA,16050
LAF 72-MS4310,Mud Set Adj inside corner bead                    ,PLASTAMASTA,16050
LAF 72-MSR010,Trimtex Mudset Rigid Corner Bead @3000mm          ,PLASTAMASTA,16050
LAF 72-MSRS10,Mud Set 135' adj ext corner bead                  ,PLASTAMASTA,16050
LAF 72-RS10S,Trimtex Rigid 135' Adjustable Outside Cnr Bead 3.0,PLASTAMASTA,16050
LAF 72-S010S,PVC Skim Coat Plaster Bead 42mm                   ,PLASTAMASTA,16050
LAF 7554CORNICE,,PLASTAMASTA,0
LAF 78277,PROMASEAL Fyrestrip Integrity & Ins 1000x120x124mm,PLASTAMASTA,49010
LAF 78279,PROMASEAL Fyrestrip Integrity & Ins 1000x90x46mm  ,PLASTAMASTA,49010
LAF 78280,PROMASEAL Fyrestrip Integrity & Ins 1000x90x56mm  ,PLASTAMASTA,67010
LAF 78281,FS80 Promaseal                                    ,PLASTAMASTA,67010
LAF 78294,IBS Backing Rod 22mm x 100m Roll                  ,PLASTAMASTA,49010
LAF 78295,IBS Backing Rod 29mmx60m Roll                     ,PLASTAMASTA,49010
LAF 8 TONNE TRUCK,8 Tonne Truck Delivery                            ,PLASTAMASTA,73010
LAF 804,75mm Quietstuf 1160x580x8                         ,PLASTAMASTA,49010
LAF 83991,38mm Flexitel Blkt LD Foil 15m x 1200 (18m2)      ,PLASTAMASTA,49010
LAF 85495,CSR Thermal Break Tape 30mmx10m (R0.2)            ,PLASTAMASTA,49010
LAF 900166 R1.5,70mm Insulco Glasswool Pink Batt 1160x430         ,PLASTAMASTA,49010
LAF 900167 R1.5,70mm Insulco Glasswool Pink Batt 1160x580         ,PLASTAMASTA,49010
LAF 900210,R2.0 Pink Batts HD 70mm 1160x430 (6.8m2)          ,PLASTAMASTA,49010
LAF 900211,70mm R2.0 Pink Batts HD 1160x580 (12) 9.10m2 Pk   ,PLASTAMASTA,49010
LAF 900256,90mm Pink Batts HD 1160x580 (9.1m2)               ,PLASTAMASTA,49010
LAF 901009 ,25mm Comm Wall Batts R0.7 2700x600                ,PLASTAMASTA,49010
LAF 901022,R0.7 Pink Partition24 Batts 25mm 2700x600 - 32.4m2,PLASTAMASTA,49010
LAF 901023,38mm (R1.1) Pink Partition24 2700x600 (19.44m2)   ,PLASTAMASTA,49010
LAF 901217 R2.0,90mm Insulco Glasswool Pink Batt 1160x430         ,PLASTAMASTA,49010
LAF 901218 R2.0,90mm Insulco Glasswool Pink Batt 1160x580         ,PLASTAMASTA,49010
LAF 901254 R2.5,115mm Insulco Glasswool Pink Batt 1160x430        ,PLASTAMASTA,49010
LAF 901255 R2.5,115mm Insulco Glasswool Pink Batt 1160x580        ,PLASTAMASTA,49010
LAF 901304 R3.0,140mm Insulco Glasswool Pink Batt 1160x430        ,PLASTAMASTA,49010
LAF 901305 R3.0,140mm Insulco Glasswool Pink Batt 1160x580        ,PLASTAMASTA,49010
LAF 901305SC,155mm R3.0 Pink Batts 1160x580 (10.76m2)          ,PLASTAMASTA,49010
LAF 901308,155mm Pink Comm R3.0 Batt 15m x 675mm (20.25m2)   ,PLASTAMASTA,49010
LAF 901354 R3.5,160mm Insulco Glasswool Pink Batt 1160x430        ,PLASTAMASTA,49010
LAF 901355 R3.5,160mm Insulco Glasswool Pink Batt 1160x580        ,PLASTAMASTA,49010
LAF 901414,195mm R4.1 Pink Batts 1160x430(10) 5.6m2          ,PLASTAMASTA,49010
LAF 901505,215mm R50 Pink Batts 1160x580 (8) 6.10m2 Pk Cov   ,PLASTAMASTA,49010
LAF 902154,50mm Noise Control 1200x450                       ,PLASTAMASTA,49010
LAF 902193,70mm Pink Soundbreak 1160x430 (10) 5.6m2          ,PLASTAMASTA,49010
LAF 902194,70mm R2.0 Pink Soundtrak 1160x580 (10) 7.6m2 Pk   ,PLASTAMASTA,49010
LAF 902200 ,R2.7 90mm 1200 x 600 Pink Soundbreak (5.76m2 per p,ALLFIX,49010
LAF 902204,75mm Noise Control 1160x430                       ,PLASTAMASTA,49010
LAF 903441,50mm Silencer Batts 2700x600                      ,PLASTAMASTA,49010
LAF 903442,50mm (R1.2) Pink Partition11 1200x450 (17.28m2)   ,PLASTAMASTA,49010
LAF 903443,50mm R1.2 Pink Partition11 2700x4500 (24) 29.16m2 ,PLASTAMASTA,49010
LAF 903444,50mm (R1.2) Pink Partition 1200x600 (23.04m2)     ,PLASTAMASTA,49010
LAF 903445,50mm R1.2 Pink Partition11 2700x600 (16) 25.92m2 p,PLASTAMASTA,07020
LAF 903446,75mm (R1.8) Pink Partition 1200x450 (8.64m2)      ,PLASTAMASTA,49010
LAF 903448,75mm (R1.8) Pink Partition 1200x600 (11.52m2)     ,PLASTAMASTA,49010
LAF 903449,75mm (R1.8) Pink Partition11 2700x600 (25.92m2)   ,PLASTAMASTA,49010
LAF 903450,90mm R2.1 Pink Partition11 1200 x 450 (16) 8.64m2 ,PLASTAMASTA,49010
LAF 903452,90mm R2.1 Pink Partition11 1200 x 600 (16) 11.52m2,PLASTAMASTA,49010
LAF 903454,110mm Pink Partition 1200x600 (11.52m2)           ,PLASTAMASTA,49010
LAF 903461,75mm Pink Partition Batts R1.8 2700x675 (29.16m2) ,PLASTAMASTA,49010
LAF 903463,165mm R3.5 Pink Partition11 1200x600 (10) 7.20m2Pk,PLASTAMASTA,49010
LAF 903511 R1.3,50mm Silencer Batts 1200 x 450                    ,PLASTAMASTA,49010
LAF 903513 R1.3,50mm Silencer Batts 1200 x 600                    ,PLASTAMASTA,49010
LAF 903515,50mm R1.3 Pink Partition14 1200x450 (24) 12.96m2  ,PLASTAMASTA,49010
LAF 903517,50mm (R1.3) Pink Partition 1200x600 (17.28m2)     ,PLASTAMASTA,49010
LAF 903554,75mm (R2.1) Pink Partition 24 1200x600mm (7.2m2)  ,PLASTAMASTA,49010
LAF 903556,90mm R2.5 Pink Partition24 1200 x 600 (10) 7.20m2 ,PLASTAMASTA,49010
LAF 903652,50m m(R1.5) Pink Partition32 1200x600 (8.64m2)    ,PLASTAMASTA,49010
LAF 903670,75mm R2.2 Pink Partition32 1200x4500 (10) 5.4m2 Pk,PLASTAMASTA,49010
LAF 903672,75mm R2.2 Pink Partition32 1200 x 600 (10) 7.20m2 ,PLASTAMASTA,49010
LAF 903690,90mm R2.7 Pink Partition32 1200x450 (8) 4.32m2    ,PLASTAMASTA,49010
LAF 903692,90mm (R2.7) Pink Partition32 1200x600 (5.8m2)     ,PLASTAMASTA,49010
LAF 903694,100mm R3.0 Pink Partition 32 1200x600 (6) 4.32m2 P,PLASTAMASTA,49010
LAF 903711 R1.9,75mm Silencer Batts 1200 x 450                    ,PLASTAMASTA,49010
LAF 903713 R1.9,75mm Silencer Batts 1200 x 600                    ,PLASTAMASTA,49010
LAF 903715,75mm (R1.9) Pink Partition14 1200x450 (8.64m2)    ,PLASTAMASTA,49010
LAF 903716,75mm R1.9 Pink Partition14 2700x450 (18) 21.87m2 P,PLASTAMASTA,49010
LAF 903717,75mm (R1.9) Pink Partition 1200x600 (11.52m2)     ,PLASTAMASTA,49010
LAF 903718,75mm R1.9 Pink Partition 14 2700x600 (12) 19.44m2 ,PLASTAMASTA,49010
LAF 903901,100mm Glasswool Pink Silencer Batt 1200 x 600     ,PLASTAMASTA,49010
LAF 903911 R2.2,90mm Silencer Batts 1200 x 450                    ,PLASTAMASTA,49010
LAF 903913 R2.2,90mm Silencer Batts 1200 x 600                    ,PLASTAMASTA,49010
LAF 903915,90mm R2.2 Pink Partition14 1200x450 (7.56m2)      ,PLASTAMASTA,49010
LAF 903917,90mm Pink Partition Batt                          ,PLASTAMASTA,49010
LAF 903919,90mm R2.2 Pink Partition14 1200x600 (14) 10.08m2  ,PLASTAMASTA,49010
LAF 908926,100mm (R2.3) Pink Building Blkt 15m 1200mm (18m2) ,PLASTAMASTA,49010
LAF 909100,130mm R3.0 Pink Bldg Blkt 10.00mx1200mm (1) 12.00m,PLASTAMASTA,49010
LAF 909306,130mm R3.6 Pink Building Blkt 6.50mx1200mm (1) 7.8,PLASTAMASTA,49010
LAF 910152,60mm (R1.4) Permastop Blk HDF 15m x 1200 (18m2)   ,PLASTAMASTA,49010
LAF 913717,Pink Partition Batt                               ,PLASTAMASTA,49010
LAF 921-2PD,Dispenser Heavy Duty Blades                       ,PLASTAMASTA,67010
LAF 927150,100mm (R2.3) Permastop Blkt HD Foil 10mx1200 (12m),PLASTAMASTA,49010
LAF 928100,100mm Permastop Blkt HD Foil 10mx1200mm (12m2)    ,PLASTAMASTA,49010
LAF 928150,75mm Permastop HD Foil Build Blnkt 15mx1200mm (18m,PLASTAMASTA,49010
LAF 928163,100mm (R2.3) Permastop Blkt HD Foil 10mx1200 (12m),PLASTAMASTA,49010
LAF 929100,100mm Heavy Duty Anticon 10 x 1200                ,PLASTAMASTA,49010
LAF 930364,130mm Permastop R 3.6 HD foil 6.5m x 1200mm (7.8m2,PLASTAMASTA,49010
LAF 932100,130mm (R3.0) Permastop Blkt HD Foil 10mx1200 -12m2,PLASTAMASTA,49010
LAF 93996,96mm x 50m (939) Foil tape (Kooltherm only)       ,PLASTAMASTA,67010
LAF 940153 R1.5 ,50mm Sonobatt 1160 x 580 (6.1m2)                  ,PLASTAMASTA,49010
LAF 940165,50mm Sonobatt 1160x580 (9.1m2)                    ,PLASTAMASTA,49010
LAF 940171,R2.1 SonoBatt 70mm 1160x580mm (10) 7.6m2          ,PLASTAMASTA,49010
LAF 940181,70mm SonoBatt 1160x580                            ,PLASTAMASTA,49010
LAF 940283,Insulation 32kg 100mm 1200x600                    ,PLASTAMASTA,49010
LAF 9410,Internal Corner Tool 100mm P Grip WBT             ,PLASTAMASTA,67040
LAF 941108,75mm Pink Thermal Slab HDF 2400x1200 (8.6m2)      ,PLASTAMASTA,49010
LAF 941110,66mm R2.0 Pink Thermal Slab HD Foil 2400x1200 8.64,PLASTAMASTA,49010
LAF 950248 ,Sisalation Light Duty Foil 60m x 1350 D/S         ,PLASTAMASTA,49010
LAF 951260,Sisalation Medium Duty Foil 60m x 1350 (433)      ,PLASTAMASTA,49010
LAF 952260,Sisalation Metal Roof Foil 60m x 1350             ,PLASTAMASTA,49010
LAF 955260,Sisalation Extra Heavy Duty Breather Wrap         ,PLASTAMASTA,49010
LAF A93S,Fixed-Side Shadowline Seismic Wall Bracket 3600   ,PLASTAMASTA,16020
LAF AAB20-25-600,25mm AAB (20kg/m3) 15mx600mm (2Rolls) 18m2        ,PLASTAMASTA,49010
LAF AAB20-75/1200,25mm Austex Acoustic 10mx1200                     ,PLASTAMASTA,49010
LAF AAB20-75/600,75mm Austex Batt 1200 x 600                       ,PLASTAMASTA,49010
LAF AAS92-055-24,AccuStud Acoustic 92mm 0.55BMT 2400               ,PLASTAMASTA,16010
LAF AAS92-055-27,Stud Acoustic 92mm 0.55BMT 2700                   ,PLASTAMASTA,16010
LAF AAS92-055-2767,Stud Acoustic 92mm 0.55BMT 2767 *CUSTOM*          ,PLASTAMASTA,16010
LAF AAS92-055-2770,Stud Accoustic 92mm 0.55BMT @ 2770mm *CUSTOM*     ,PLASTAMASTA,16010
LAF AAS92-055-2790,Stud Acoustic 92mm 0.55BMT 2790 *CUSTOM*          ,PLASTAMASTA,16010
